Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID
BD,Hickory Grove,5525 State Route 339,,Vincent,OH,45784,,740-678-8116,E,,Public - see hours,"5:30am-11pm Sun-Th, 5:30am-12am F-Sat",Cash Checks A D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,39.3554382,-81.6680814,2011-02-28,36557
BD,Weakley County Gas and Oil,203 Pikeview St,,Dresden,TN,38225,,731-364-2225,E,,Public - credit card after hours,7am-5pm M-F,Cash A D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,36.289999,-88.71025,2011-05-31,36559
CNG,City of Lake Jackson,101 Canna Ln,,Lake Jackson,TX,77566,,,E,,Private access only,,,,Q,3600,,,,,,,200-8,29.024483,-95.450646,2011-10-31,36561
CNG,Grass Plus Landscaping,5554 E 2200 N,,Eden,UT,84310,,801-324-3900,E,,Private access only,,,,Q,3000,,,,,,,200-8,41.299035,-111.813698,2011-03-31,36562
CNG,Cache Valley Limo,3679 Highway 91,Just off Highway 91,Hyde Park,UT,84318,,435-563-6400,E,,Private access only,Will fuel in emergencies; contact station number for arrangements,,,Q,3600,,,,,,,200-8,41.8006754,-111.8334202,2011-04-30,36563
CNG,Robinson Waste Services Inc,2719 N Fairfield Rd,,Layton,UT,84141,,,E,,Private access only,,,,Q,3000,,,,,,,200-8,41.099504,-111.950727,2011-03-31,36564
CNG,PrivacyLink,130 W 700 S,,Smithfield,UT,84335,,,E,,Private access only,,,,Q,3000,,,,,,,200-8,41.8215907,-111.8361983,2011-04-30,36565
CNG,K Bell Plumbing and Heating,3476 W 4600 S,,West Haven,UT,84401,,,E,,Private access only,,,,Q,3000,,,,,,,200-8,41.18056,-112.063941,2011-04-30,36566
CNG,Lawson State Community College - Bessemer Campus,1100 Ninth Ave SW,Alabama Center for Automotive Excellence,Bessemer,AL,35022,,,E,,Private access only,,,,T,3600,,,,,,,200-8,33.373923,-86.991759,2011-09-30,36567
CNG,Chula Vista Elementary School District,1855 Maxwell Rd,,Chula Vista,CA,91913,,619-656-5606,E,,Private - fleet customers only,,,,Q,3000 3600,,,,,,,200-8,32.5948274,-117.0190307,2011-04-30,36568
LNG,Clean Energy - Waste Management,800 S Temescal St,,Corona,CA,92879,,,E,,Private access only,,,,Q,,,,,,,,200-8,33.870564,-117.526892,2011-06-30,36569
CNG,Clean Energy - Arcadia Foothill Transit,5640 Peck Rd,,Irwindale,CA,91706,,,E,,Private access only,,,,Q,3600,,,,,,,200-8,34.104251,-118.006962,2011-06-30,36570
LNG,Speedy Fuel,1234 Cowles St,"710 Freeway to Anaheim West, 1st Right on Harbor Avenue, 1st Right on Cowles Street",Long Beach,CA,90805,,562-491-1228,E,,Public - see hours,24 hours daily,Cash D M V,,,,,,,,,,200-8,33.784397,-118.20807,2011-03-31,36571
CNG,Montebello Unified School District - Clean Energy,505 S Greenwood,,Montebello,CA,90640,,,E,,Private access only,,,,B,3000,,,,,,,200-8,34.005601,-118.113989,2011-03-31,36572
CNG,Waste Management - USA Waste of California,172 98th Ave,Intersection of Bigge St,Oakland,CA,94603,,,E,,Private access only,,,,B,3600,,,,,,,200-8,37.727763,-122.192533,2011-04-30,36573
CNG,Pioneer Natural Resources,27000 Highway 12,,Trinidad,CO,81082,9527,,E,,Private access only,,,,Q,3600,,,,,,,200-8,37.1274686,-104.6685998,2011-08-31,36574
CNG,Enviro Express Natural Gas,555 Wordin Ave,"From 95S, take Exit 26 for Wordin Ave. Turn left and destination is on the right.",Bridgeport,CT,06605,,203-339-3210,E,,Public - credit card at all times,24 hours daily,A D M V Wright_Exp,,Q,3600,,,,,,,200-8,41.1645839,-73.2063543,2011-01-31,36575
CNG,TECO Peoples Gas,4040 Philips Hwy,"Philips Highway (US1) between Emerson and University Boulevard, west of I-95.",Jacksonville,FL,32207,,813-228-1075,E,,Private access only,,,,Q,3600,,,,,,,200-8,30.2828211,-81.630286,2011-06-30,36576
CNG,TECO Peoples Gas,7800 Palm River Rd,78th Street just north of Palm River Rd. and south of the Selmon Expressway.,Tampa,FL,33619,,813-228-1075,P,2012-09-01,PLANNED - not yet accessible,,,,Q,3600,,,,,,,200-8,27.9409178,-82.3685153,2011-12-31,36577
CNG,Snapping Shoals EMC,14750 Brown Ridge Rd,,Covington,GA,30015,,,E,,Private access only,,,,Q,3600,,,,,,,200-6,34.0152408,-83.9619984,2011-06-30,36578
CNG,Gwinnett County Transit,2885 Remington Park Ct,,Norcross,GA,30071,,,E,,Private - government only,,,,Q,3000,,,,,,,200-6,33.964343,-84.179334,2011-06-30,36579
CNG,Republic Services - Clean Energy,3015 E Comstock Ave,,Nampa,ID,83687,,208-685-7739  208-345-1265,E,,Public - credit card at all times,24 hours daily,M V Voyager Wright_Exp CleanEnergy,,B,3600,,,,,,,200-8,43.593304,-116.534414,2012-02-29,36580
CNG,Doreen's Gourmet Pizza,126 State St,,Calumet City,IL,60409,,,E,,Private access only,,,,T,3600,,,,,,,200-8,41.622744,-87.527208,2011-11-30,36581
CNG,Henderson County,320 Williams St,,Hendersonville,NC,28792,,828-697-4809,E,,Public - credit card at all times,24 hours daily,M V Voyager,,Q,3600,,,,,,,200-8,35.3159652,-82.4534136,2011-12-31,36582
CNG,Town of Hempstead - Department of Conservation & Waterways,320 Lido Blvd,Loop Parkway,Point Lookout,NY,11569,0180,,E,,Private - government only,,,,Q,3600,,,,,,,200-6,40.5920854,-73.5805736,2011-02-28,36583
CNG,City of Columbus Fleet Management,4211 Groves Rd,,Columbus,OH,43232,,,P,2012-01-15,PLANNED - not yet accessible,24 hours daily,M V,,Q,,,,,,,,200-8,39.929358,-82.885557,2011-11-30,36584
CNG,Hocking College Energy Institute,30140 Iles Rd,Intersection of Iles Road and Chieftain Drive,Logan,OH,43138,,,E,,Private access only,,,,Q,3000 3600,,,,,,,200-8,39.5578362,-82.4586056,2011-10-31,36585
CNG,OnCue Express,4419 Main St,,Arkoma,OK,74901,,405-372-3579,E,,Public - credit card at all times,24 hours daily,M V FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,GPS,35.321403,-94.441444,2011-12-31,36586
CNG,OnCue Express,800 S Broadway,NE corner of Ninth Street and Broadway,Edmond,OK,73034,,405-330-6009,E,,Public - credit card at all times,24 hours daily,A D M V,,Q,3600,,,,,,,200-8,35.646194,-97.481951,2011-12-31,36587
CNG,OnCue Express,3401 S Radio Rd,,El Reno,OK,73036,,405-372-3579,E,,Public - credit card at all times,24 hours daily,M V FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,GPS,35.464125,-97.619003,2011-12-31,36588
CNG,Love's Country Store,203 S Main,,Kingfisher,OK,73750,,405-375-5019,E,,Public - see hours,24 hours daily,Cash M V FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,200-8,35.8597942,-97.9326875,2011-02-28,36589
CNG,OnCue Express,1407 SE 4th St,,Lindsay,OK,73052,,405-372-3579,E,,Public - credit card at all times,24 hours daily,M V FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,200-8,34.8524142,-97.607154,2011-12-31,36590
CNG,OnCue Express #100 - C Store,5900 W Reno,Reno at MacArthur Ave,Oklahoma City,OK,73127,,405-787-2255,E,,Public - see hours,24 hours daily,Cash Check M V FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,200-8,35.463717,-97.6194979,2011-12-31,36591
CNG,OnCue Express #101 - C Store,1 NW 23rd St,NW 23rd Street at Santa Fe,Oklahoma City,OK,73103,,405-557-1170,E,,Public - see hours,24 hours daily,Cash Check M V FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,GPS,35.493414,-97.511604,2011-12-31,36592
CNG,RS Fuel - Phillips 66,3330 W Memorial Rd,,Oklahoma City,OK,73120,,405-748-4277,E,,Public - credit card after hours,6am-11pm daily; also accept Donlen card,Cash M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,35.6086464,-97.5766031,2011-03-31,36593
CNG,OnCue Express,32744 State Highway 45,,Waynoka,OK,73860,,405-372-3579,E,,Public - credit card at all times,24 hours daily,M V FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,GPS,36.594417,-98.863367,2011-12-31,36594
CNG,OnCue Express,2020 Eagle Rd,,Weatherford,OK,73096,,405-372-3579,E,,Public - credit card at all times,24 hours daily,M V FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,200-8,35.522735,-98.6924836,2011-12-31,36595
CNG,City of Greer Commission of Public Works,301 McCall St,,Greer,SC,29650,2023,864-848-5500,E,,Private access only,,,,T,3600,,,,,,,200-8,34.9379047,-82.2318218,2011-04-30,36596
E85,Propel Fuels,151 Main St,Main St & Spring St,Placerville,CA,95667,,800-871-0773,E,,Public - credit card at all times,24 hours daily,A D M V Fuelman Voyager Wright_Exp,,,,,,,,,,200-8,38.7276851,-120.8049544,2011-01-31,36597
E85,Shell,333 N 1st St,,Grand Junction,CO,81501,,970-243-2421,E,,Public - see hours,"5am-12am M-Sat, 6am-12am Sun",Cash A D M V Voyager Wright_Exp ComData,,,,,,,,,,200-8,39.070182,-108.57133,2011-08-31,36598
E85,Fast Stop,1112 W 4th St,,Vinton,IA,52349,,319-472-2115,E,,Public - see hours,6am-10pm daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.167858,-92.036219,2011-02-28,36599
E85,Sylvan Mobil Mart,328 S Telegraph,,Pontiac,MI,48341,,248-682-7945,E,,Public - see hours,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.625742,-83.325252,2012-02-29,36600
E85,Petro Serve USA - Farmers Union Oil Co - Moorhead,1300 E Main St,,Mandan,ND,58554,,701-663-6985,E,,Public - see hours,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,46.8274526,-100.8820968,2011-09-30,36602
E85,Petro Serve USA - Farmers Union Oil Co - Moorhead,413 Main Ave,,West Fargo,ND,58078,,701-282-3201,E,,Public - see hours,"6am-10pm M-F, 6:30am-8pm Sat, 8am-6pm Sun",Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,46.876392,-96.90649,2011-09-30,36603
E85,Petro Serve USA - Farmers Union Oil Co - Moorhead,239 W Main Ave,,West Fargo,ND,58078,,701-281-9540,E,,Public - see hours,5am-11pm daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,46.876564,-96.90359,2011-09-30,36604
E85,Comanche Fuel Stop,"600 Comanche Rd, NE",,Albuquerque,NM,87107,,505-345-3295,E,,Public - see hours,6am-9pm daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,GPS,35.1245,-106.6286,2011-11-30,36605
E85,RS Fuel - Phillips 66,3330 W Memorial Rd,,Oklahoma City,OK,73120,,405-748-4277,E,,Public - credit card after hours,6am-11pm daily; also accept Donlen card,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,35.608647,-97.5766031,2011-12-31,36608
ELEC,Rabobank - Goleta,5956 Calle Real,,Goleta,CA,93117,,,E,,Public - see hours,24 hours daily,,,,,,1,,,,,200-8,34.441816,-119.8295271,2011-12-31,36610
ELEC,InterPark - Adams & Wabash Self-Park Garage,17 E Adams St,,Chicago,IL,60603,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.87930679,-87.62637329,2011-04-30,36611
ELEC,InterPark - Traders Self-Park Garage,326 S Wells St,,Chicago,IL,60606,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.87763214,-87.63407135,2011-04-30,36612
ELEC,InterPark - Willis Tower,211 W Adams St,,Chicago,IL,60606,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.87882614,-87.63486481,2011-04-30,36613
ELEC,InterPark - Washington Wells Self-Park Garage,217 W Washington St,,Chicago,IL,60606,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.88305664,-87.63401794,2011-04-30,36614
ELEC,InterPark - Wabash-Randolph Self-Park Garage,20 E Randolph St,,Chicago,IL,60601,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.88472748,-87.62676239,2011-04-30,36615
ELEC,InterPark - Government Center Self-Park Garage,181 N Clark St,,Chicago,IL,60601,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.88541031,-87.63070679,2011-04-30,36616
ELEC,InterPark - Lake Wells Self-Park Garage,177 N Wells St,,Chicago,IL,60606,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.88522339,-87.63375092,2011-04-30,36617
ELEC,InterPark - 203 North LaSalle Self-Park Garage,203 N LaSalle St,,Chicago,IL,60601,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.88590622,-87.63179779,2011-04-30,36618
ELEC,Interpark - Rush-Ohio-Wabash Self-Park Garage,50 E Ohio,,Chicago,IL,60611,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.89277267,-87.62568665,2011-04-30,36619
ELEC,The Savoye Apartments,3850 Vitruvian Way,,Addison,TX,75001,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,3,3,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,32.93494797,-96.85220337,2011-09-30,36620
CNG,Clean Energy - Dallas/Forth Worth Airport Rental Car Center,2425 Rental Car Rd,South end of the airport off Rt 183.  Turn right (east) on Rental Car Rd.  Station is up one block on the left.,Irving,TX,75261,,866-278-3674,E,,Public - credit card at all times,24 hours daily,M V Voyager CleanEnergy Wright_Exp,,Q,3000 3600,,,,,,,200-6,32.8529209,-97.0309201,2011-06-30,36622
BD,Wrangler Shell,580 W Broadway,,Jackson,WY,83001,,307-733-2168,E,,Public - credit card after hours,6am-10pm daily,Cash A D M V Voyager Wright_Exp,"B30 in summer, B10 in winter",,,,,,,,,200-8,43.4770482,-110.7721232,2011-05-31,36623
E85,Kaneohe Marine Base - Marine Corps Base Hawaii,C St & 6th St,,Kaneohe,HI,96744,,,E,,Private access only,,,,,,,,,,,,GPS,21.44651,-157.76177,2011-04-30,36628
ELEC,District Department of Transportation - Franklin D Reeves Center,2000 14th St NW,,Washington,DC,20009,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.91744232,-77.03208923,2012-01-31,36636
E85,Cooperative Elevator Co,969 E Pine St,,Sebewaing,MI,48759,,989-453-4514  989-883-3030,E,,Public - credit card at all times,7am-5pm M-F; co-op fleet card accepted 24 hours daily,A D M V Voyager Wright_Exp,,,,,,,,,,200-8,43.740563,-83.4373708,2012-02-29,36658
CNG,Piedmont Natural Gas,83 Century Blvd,,Nashville,TN,37214,,615-947-8386,E,,Public - see hours,7am-3pm M-F,Cash D M V,,B,3600,,,,,,,200-8,36.145374,-86.680433,2012-01-31,36682
CNG,OnCue Express,1605 Highway 2 S,,Wilburton,OK,74578,,405-372-3579,E,,Public - credit card at all times,24 hours daily,M V FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,200-8,34.898791,-95.3229573,2011-12-31,36699
BD,Baum Boulevard Automotive,4741 Baum Blvd,,Pittsburgh,PA,15213,,412-682-1866,E,,Public - see hours,7am-5pm M-F,Cash A D M V,B100,,,,,,,,,200-8,40.454497,-79.948824,2011-04-30,36704
ELEC,Spartanburg Municipal Parking Garage,100 Dunbar St,Located in the parking garage between Magnolia and N Church Street,Spartanburg,SC,29306,,843-743-6736,E,,Public - see hours,24 hours daily,,,,,,2,,,,,200-8,34.950136,-81.932791,2011-03-31,36709
ELEC,Spartanburg Municipal Parking Garage,130 E Saint John St,,Spartanburg,SC,29306,,843-743-6736,E,,Public - see hours,24 hours daily,,,,,,2,,,,,200-8,34.9520583,-81.9316024,2011-03-31,36710
ELEC,Union Town Hall Administrative Building,101 Sharpe Ave,Sharpe Ave and N Herndon St,Union,SC,29379,,843-743-6736,E,,Public - see hours,24 hours daily,,,,,,2,,,,,200-8,34.7156927,-81.6252036,2011-03-31,36711
CNG,City of Owasso,Main St,Corner of S Main and E 1st Ave,Owasso,OK,74055,,,P,2012-01-31,PLANNED - not yet accessible,,,,Q,,,,,,,,GPS,36.265094,-95.855036,2011-12-31,36773
CNG,Tulsa Transit,510 S Rockford Ave,,Tulsa,OK,74120,,,P,2012-07-31,PLANNED - not yet accessible,,,,Q,,,,,,,,200-8,36.1542995,-95.971628,2011-12-31,36774
CNG,City of Grand Junction,2553 Riverside Pkwy,Riverside Parkway and Broadway,Grand Junction,CO,81501,,970-244-1532,E,,Public - credit card at all times,24 hours daily; contact station to set up account,M V GasCard,,B,3600,,,,,,,200-8,39.0749009,-108.5836034,2011-03-31,36775
CNG,City of Bossier City,4520 Barksdale Blvd,,Bossier City,LA,71112,,318-741-8441,E,,Public - credit card at all times,24 hours daily,A D M V FuelMan GasCard Voyager Wright_Exp,,Q,3600,,,,,,,200-8,32.4688978,-93.6689328,2011-12-31,36776
CNG,City of Springfield,1111 W Chestnut Expy,Chestnut Expressway & Kansas Expressway,Springfield,MO,65802,,417-864-1958,P,2012-05-15,PLANNED - not yet accessible,,,,Q,3600,,,,,,,200-8,37.2143097,-93.3064121,2012-02-29,36777
CNG,City of Socorro,3000 Old US Highway 85,,Socorro,NM,87801,,575-835-0240,E,,Public - see hours,7am-4pm M-F,Cash A D M V,,Q,3000,,,,,,,200-8,33.914932,-106.867423,2011-11-30,36778
CNG,Clean Energy - Town of Smithtown,85 Old Northport Rd,,Kings Park,NY,11754,,603-224-6582  631-360-7514,E,,Public - credit card at all times,24 hours daily,M V CleanEnergy,,Q,3600,,,,,,,200-8,40.8692025,-73.2670992,2011-06-30,36779
E85,Raceco,450 Cicero Ave,,University Park,IL,60484,,708-534-3050,E,,Public - see hours,24 hours daily,Cash A D M V Voyager Wright-Exp,,,,,,,,,,GPS,41.456092,-87.733179,2011-11-30,36780
E85,Prophet Mini Mart,202 Washington St,,Walnut,IL,63176,,815-537-2561,E,,Public - see hours,"5am-10:30pm M-F, 5am-10pm Sat",Cash D M V,,,,,,,,,,200-9,40.7016202,-89.4069888,2011-11-30,36781
E85,GasAmerica #75,1075 N SR 267,,Avon,IN,46234,,317-272-5371,E,,Public - see hours,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,39.7778289,-86.399398,2011-05-31,36782
E85,CountryMark,2112 Indianapolis Rd,,Crawfordsville,IN,47933,,800-828-7516,E,,Public - see hours,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.0390507,-86.8715202,2011-05-31,36783
E85,GasAmerica,7235 E 116th St,,Fishers,IN,46038,,317-578-8092,E,,Public - see hours,"6am-11pm M-Sat, 6am-10pm Sun",Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,39.9564296,-86.0436593,2011-05-31,36784
E85,County Line Travel Plaza,5904 W County Line Rd,,Fort Wayne,IN,46818,,260-625-9951,E,,Public - see hours,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.075916,-85.336826,2011-05-31,36785
E85,North Pointe Marathon,1828 Dupont Rd,,Fort Wayne,IN,46818,,260-490-4555,E,,Public - see hours,5am-11pm M-Sun,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.178125,-85.167872,2011-05-31,36786
E85,CountryMark - North Central Co-op,1764 W Logansport Rd,,Peru,IN,46970,,260-563-9541,E,,Public - see hours,8am-5pm M-F,Cash Checks M V,,,,,,,,,,200-8,40.74736,-86.107321,2011-05-31,36788
E85,Ceres Solutions LLP,1466 N McKinley Ave,,Rensselaer,IN,47978,,219-866-2801,E,,Public - credit card after hours,7am-5pm M-F,Cash A D M V Wright_Exp,,,,,,,,,,200-8,40.951453,-87.151399,2011-05-31,36789
E85,Dara's Fast Lane,2323 Tuttle Creek Blvd,,Manhattan,KS,66502,,785-320-6612,E,,Public - see hours,"5am-11pm M-Th, 5am-12am F, 6am-12am Sat, 7am-11pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,39.2072999,-96.5708453,2011-05-31,36791
E85,Farmers Co-op,9011 N A St,,Wellington,KS,67152,,620-326-7496,E,,Public - credit card at all times,24 hours daily,A D M V,,,,,,,,,,200-8,37.3107006,-97.3939181,2011-05-31,36792
E85,Shell,811 Bestgate Rd,,Annapolis,MD,21401,,410-266-3892,E,,Public - see hours,24 hours daily,Cash M V Voyager Wright_Exp,,,,,,,,,,200-8,38.993832,-76.536924,2011-09-30,36793
E85,Chevron,3240 Laurel Fort Meade Rd,MD 198,Fort Meade,MD,20724,,301-490-8800,E,,Public - see hours,7:30am-6pm M-F,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,39.091217,-76.774924,2011-09-30,36794
E85,Meijer Gas #257,141 S US Highway 131,,Petoskey,MI,49770,,231-348-6129,E,,Public - see hours,24 hours daily,Cash Checks A D M V Wright_Exp,,,,,,,,,,200-8,45.2034388,-84.9247177,2011-03-31,36796
E85,USA Gasoline #320,4224 I-75 Business Spur,,Sault Sainte Marie,MI,49783,,906-632-4842,E,,Public - see hours,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,46.4667324,-84.3689113,2012-02-29,36797
E85,Jawad Marathon,24960 Telegraph Rd,,Southfield,MI,48033,,248-357-3221,E,,Public - see hours,24 hours daily,Cash Checks A D M V,,,,,,,,,,200-8,42.471625,-83.2807459,2012-02-29,36798
E85,SHA Refueling Station,7491 Connelley Dr,,Hanover,MD,21076,,410-582-5575,E,,Private - government only,,,,,,,,,,,,200-8,39.160387,-76.679571,2011-09-30,36799
E85,Brighton BP,204 W Grand River Ave,,Brighton,MI,48116,,810-229-8073,E,,Public - see hours,5am-11pm daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.5304677,-83.7807793,2012-02-29,36800
E85,Witbeck's Family Foods,1026 N McEwan St,,Clare,MI,48617,,989-386-7591,E,,Public - see hours,6:30am-11pm daily,Cash A D M V,,,,,,,,,,200-8,43.8236312,-84.7683624,2012-02-29,36801
E85,Meijer Gas #244,8089 Lapeer Rd,At Lapeer and S Irish Rd (gas station's address=1235 S Irish Rd),Davison,MI,48423,,810-658-5400  810-658-5429,E,,Public - see hours,24 hours daily,Cash Checks A D M V Wright_Exp,,,,,,,,,,200-8,43.0118917,-83.5526198,2011-03-31,36802
E85,DMB - Vehicle & Travel Services Fuel Station,6951 Crowner Dr,,Dimondale,MI,48821,,517-322-5000,E,,Private - government only,,,,,,,,,,,,GPS,42.655503,-84.528919,2012-02-29,36803
E85,Coborn's Express,1010 E Enterprise Dr,,Belle Plaine,MN,56011,,952-873-2600,E,,Public - credit card after hours,6am-11pm daily,Cash Checks A D M V,,,,,,,,,,200-8,44.6194572,-93.752956,2011-07-31,36804
E85,Holiday Stationstore,8051 Flying Cloud Dr,,Eden Prairie,MN,55347,,952-944-2648,E,,Public - see hours,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,44.857569,-93.425354,2011-07-31,36805
E85,Hendricks Elevator Gas Stop,110 S Division,,Hendricks,MN,56136,,507-275-3131,E,,Public - credit card at all times,24 hours daily,A D M V,,,,,,,,,,200-8,44.5072888,-96.4242805,2011-07-31,36806
E85,Rochester Sinclair,205 6th St,,Rochester,MN,55902,,507-282-6023,E,,Public - see hours,7:30am-8pm daily,Cash A D M V,,,,,,,,,,200-8,44.0171445,-92.4662008,2011-07-31,36808
